"average_bifurcation_angle_local","average_bifurcation_angle_remote","average_contraction","average_diameter","average_fragmentation","average_parent_daughter_ratio","hausdorff_dimension","id","max_branch_order","max_euclidean_distance","max_path_distance","neuron_reconstruction_type","number_bifurcations","number_branches","number_nodes","number_stems","number_tips","overall_depth","overall_height","overall_width","scale_factor_x","scale_factor_y","scale_factor_z","soma_surface","specimen_id","superseded","tags","total_length","total_surface","total_volume"
"67.081071785237","","0.935039163138147","0.783493098007243","94.9166666666667","0.99337677279821","","691757016","3.0","276.537555793531","293.127864842278","full","6","15","1178","3","9","92.1998","435.24672210119","237.232975998963","0.1144","0.1144","0.28","581.043639821578","561465305","False","3D Neuron Reconstruction morphology","1377.9175609758","3399.05559021019","696.283724570919"
"87.3083748252151","","0.791478089612836","0.693640855694678","106.466666666667","0.945286673975849","","679909255","10.0","551.041997032032","643.468805186409","full","15","33","3438","3","18","146.8538","838.741660228733","404.285197026947","0.1144","0.1144","0.28","257.036074366472","576132767","False","3D Neuron Reconstruction morphology","4169.20029169336","9092.07388542528","1638.30729888697"
"62.1631181465387","","0.930363535415248","0.464887060755718","59.4864864864865","0.858529232947957","","759904803","5.0","247.737791452899","254.99882124689","full","19","43","2268","5","24","56.3931","383.260761595687","327.150382691509","0.1144","0.1144","0.28","361.118558522107","313862167","False","3D Neuron Reconstruction morphology","2644.87829811157","3883.69860418228","512.836253022058"
"77.4741489636046","","0.864511970413127","0.517770075754003","34.9880952380952","1.0","","609847136","9.0","239.597951023501","275.038198436052","dendrite-only","42","93","3054","9","51","108.3424","243.706439837043","306.954954505045","0.1144","0.1144","0.28","669.519462982872","584680861","False","3D Neuron Reconstruction morphology","3479.10665884398","5659.93990812952","740.344750353178"
"72.9290991188998","","0.91106424905519","0.357642138341309","94.3125","0.948673119285012","","718251763","11.0","850.967961240069","944.40025996978","full","72","151","13797","7","79","115.6736","1027.19162591133","589.310787473435","0.1144","0.1144","0.28","195.270776585517","537313600","False","3D Neuron Reconstruction morphology","16051.8707791409","18026.2184246322","1721.22879827949"
"68.0652508613341","","0.866649528205467","0.372487195068217","40.5178571428571","0.99799434738087","","661930435","8.0","289.317005495028","334.808254113855","full","56","119","4601","7","63","136.348","278.746352030208","494.820720845633","0.1144","0.1144","0.28","325.694591071971","571306690","False","3D Neuron Reconstruction morphology","5472.33312250927","6414.67371621418","604.937111504282"
"80.1217649527668","","0.897571909999641","0.227275251084026","43.4666666666667","0.845115200724844","","491770902","14.0","544.191187814485","651.82743011299","dendrite-only","38","80","3295","4","42","127.0847","676.628705921057","314.164666591411","0.1144","0.1144","0.28","378.029904742365","478497530","False","3D Neuron Reconstruction morphology","3957.71845503939","2826.11981868985","167.34405734002"
"72.1202045226615","","0.879718263377171","0.321162578545214","41.45","0.91025295278667","","491119419","5.0","265.22226197974","298.720088842983","full","20","43","1787","3","23","98.8344","417.890619951542","193.590562530523","0.1144","0.1144","0.28","252.4236723228","327962063","False","3D Neuron Reconstruction morphology","2066.36972922975","2085.78986130838","180.446413690076"
"63.8604635129114","","0.890067933263153","0.281599198716127","62.6315789473684","0.906252173791525","","501276725","3.0","219.227015294375","229.725501591733","full","19","45","2460","7","26","73.0374","380.961491280907","285.045233659624","0.1144","0.1144","0.28","349.937222124556","469992918","False","3D Neuron Reconstruction morphology","2884.50714223605","2546.68141198138","198.856427749922"
"82.1409248239655","","0.919327857846593","0.279352693868822","41.2739726027397","0.861676895754546","","491771435","11.0","553.11001406213","599.09386654871","dendrite-only","37","85","3438","11","48","109.172","659.103581682177","289.640508745304","0.1144","0.1144","0.28","434.308087515996","478888052","False","3D Neuron Reconstruction morphology","4095.39864990073","3591.49569887271","267.298722803595"
"65.1582847459081","","0.912332753468635","0.440635677992076","42.3958333333333","0.862858297580866","","653169619","4.0","282.536038146092","294.421810775628","full","24","55","2150","7","31","71.4865","295.040642050971","449.003844522342","0.1144","0.1144","0.28","348.347559501049","475549284","True","3D Neuron Reconstruction morphology","2551.00098287993","3540.50832284454","436.11387124548"
"59.3572283452208","","0.786504577191125","0.633198299442816","127.065573770492","0.977958900109839","","682298143","8.0","770.609352042765","857.557946759417","full","31","66","7772","4","35","142.6205","1110.37865624163","609.193311204124","0.1144","0.1144","0.28","914.128683747864","529898751","False","3D Neuron Reconstruction morphology","9051.53745705743","18495.2310744128","3450.2937967235"
"74.5818076881925","","0.882148093259471","0.483321635958679","39.1304347826087","0.998413492711128","","585893455","4.0","134.029164263193","161.682741525969","full","23","55","2044","9","32","47.3396","235.761977965427","220.870543236082","0.1144","0.1144","0.28","419.085208701771","566647353","False","3D Neuron Reconstruction morphology","2335.78092224107","3542.22317581727","427.92801735979"
"77.8984080573057","","0.888712584348353","0.459434232842748","47.7777777777778","0.866074888645822","","519262087","15.0","769.010769210958","802.595812739221","dendrite-only","27","61","2980","7","34","78.645","898.115066125616","233.61620595326","0.1144","0.1144","0.28","152.498702082442","503286448","False","3D Neuron Reconstruction morphology","3451.57371324049","4974.70086564542","658.737901964494"
"76.6735335705352","","0.82871704467511","0.519824028487173","54.7647058823529","1.0","","601947916","6.0","209.695564998452","336.276666098664","full","17","37","1898","3","20","69.764","323.831256911594","363.92563509181","0.1144","0.1144","0.28","260.715666467987","547262585","False","3D Neuron Reconstruction morphology","2197.02366380727","3594.11165452528","501.44795387704"
"69.1727864905482","","0.909886143391665","0.433362360743362","39.7692307692308","0.986111629992154","","610885933","10.0","381.382717362494","410.711064605267","full","26","54","2085","2","28","48.3574","578.145266734599","139.75519872123","0.1144","0.1144","0.28","169.032889881388","583146274","False","3D Neuron Reconstruction morphology","2380.32742661968","3243.01379416301","358.236327170666"
"62.0214930962399","","0.905298393934445","0.317247412917106","75.8","0.964713713261636","","491119982","4.0","345.390821720323","384.935435281141","dendrite-only","15","34","2332","4","19","97.16","389.636980159924","392.681919599065","0.1144","0.1144","0.28","529.465583060085","475549334","False","3D Neuron Reconstruction morphology","2721.43071886569","2712.66344766848","232.620981786699"
"67.3773858032452","","0.887278156968882","0.537818277450583","73.1923076923077","0.830941438535222","","492413499","5.0","652.241329612368","685.190435448814","dendrite-only","13","33","2164","7","20","145.1761","775.231891807507","298.105562361507","0.1144","0.1144","0.28","330.621337296788","475744706","False","3D Neuron Reconstruction morphology","2706.98445452141","4562.12158368686","700.005104016845"
"72.9903226809538","","0.854853045888237","0.354359785781591","53.5263157894737","0.983115683946709","","627859869","4.0","261.973859066167","297.49580802803","full","19","41","2071","3","22","150.5101","262.226337309398","447.389017577825","0.1144","0.1144","0.28","328.663405789833","592952680","False","3D Neuron Reconstruction morphology","2474.27286356583","2747.91648201096","255.437100050516"
"80.6799321548372","","0.863418949502536","0.451349761935986","28.6197183098592","0.800019133565411","","543101964","6.0","208.046202257311","253.688230045116","full","36","74","2089","2","38","109.7502","316.160272237147","167.861928996275","0.1144","0.1144","0.28","294.369497078846","477880128","False","3D Neuron Reconstruction morphology","2493.43865241345","3531.28189178467","464.41676541078"
"63.2208628251538","","0.839742718288285","0.527740457980336","63.6697247706422","0.979835476260075","","606834575","14.0","588.083169685598","703.236811578455","full","55","116","6988","6","61","146.062","839.837918548109","458.840618189984","0.1144","0.1144","0.28","573.48675447925","527941296","False","3D Neuron Reconstruction morphology","9048.55164057896","15331.1417435935","2349.2789237594"
"77.7375667556332","","0.840381718853237","0.569022542969161","46.1666666666667","0.997760914394258","","650175812","5.0","212.650734969127","244.842072224572","full","15","35","1476","5","20","60.5803","285.879874377621","216.891565860844","0.1144","0.1144","0.28","500.040934236422","567927838","False","3D Neuron Reconstruction morphology","1725.58204267256","3083.18906341953","445.876603687997"
"77.986854179645","","0.90606900243335","0.447968896889614","56.1363636363636","0.995291363335708","","570687314","5.0","209.325939715196","225.607718415617","full","22","49","2647","5","27","106.4","252.708384052934","390.772148093935","0.1144","0.1144","0.28","425.580642211533","534141324","True","3D Neuron Reconstruction morphology","3110.35903204636","4378.05859329045","496.306579764234"
"66.992837978177","","0.910980512416206","0.559298267894956","70.9512195121951","0.997621661204156","","561096006","13.0","456.478855593838","536.497522025474","full","62","130","8785","6","68","140.28","643.852169992916","558.933990824764","0.1144","0.1144","0.28","1134.41679144534","528038990","False","3D Neuron Reconstruction morphology","10799.2482816179","19164.2840760932","2897.96073431707"
"75.9716578731749","","0.922705868334515","0.342586271153858","40.9111111111111","0.806499196930875","","512328420","12.0","456.764109672597","517.425492169676","dendrite-only","45","98","3773","8","53","49.8007","609.115495832077","238.102451712637","0.1144","0.1144","0.28","376.275831198849","476135066","False","3D Neuron Reconstruction morphology","4343.34121849356","4704.76819473911","486.610135088232"
"69.430377367494","","0.91142196861586","0.294111955141908","44.3461538461538","0.890534845109463","","491771365","7.0","362.070775003465","377.787699919043","dendrite-only","26","59","2419","7","33","77.0247","483.317691118022","231.541524220108","0.1144","0.1144","0.28","290.032415072464","476455864","False","3D Neuron Reconstruction morphology","2800.22354223857","2587.98890673471","202.665686287537"
"68.9101601685368","","0.890427560969698","0.329514266203535","42.0277777777778","0.855504322544237","","492101048","5.0","213.423346047123","228.680262235083","dendrite-only","18","43","1691","7","25","48.4501","299.956479384857","283.846860888016","0.1144","0.1144","0.28","452.458252634452","483111429","False","3D Neuron Reconstruction morphology","1945.95282806126","2017.08928267656","177.950085014826"
"82.0826596352091","","0.868983954803881","0.303671795046505","40.0384615384615","0.836523052048372","","541514700","16.0","478.841666224714","513.544985120376","dendrite-only","26","58","2368","6","32","127.5355","527.715537348627","192.157306411318","0.1144","0.1144","0.28","227.04236962249","488687894","False","3D Neuron Reconstruction morphology","2774.42214074531","2651.98852859184","227.410310198349"
"91.9679004868921","","0.90841834457349","0.322776682328683","55.7368421052632","0.935689881077696","","491120029","2.0","172.52774089195","185.393938840333","dendrite-only","10","27","1425","7","17","71.3384","329.361254893008","231.841979441805","0.1144","0.1144","0.28","368.926985140391","336676216","False","3D Neuron Reconstruction morphology","1657.69313290938","1676.8386513381","150.011969729865"
"84.079025280746","","0.806721248314564","0.544386998439739","48.5175438596491","0.999582095850171","","653148741","28.0","670.078688944918","798.482310624873","dendrite-only","57","124","5843","10","67","148.0968","763.647739345381","421.940681135704","0.1144","0.1144","0.28","436.308584817167","589427435","False","3D Neuron Reconstruction morphology","6513.09915581204","11164.4944806881","1671.79284350504"
"70.959494141494","","0.805243129895418","0.633418292930536","54.25","0.850331171718737","","549424226","13.0","774.282355015442","830.192906305474","dendrite-only","22","52","2581","8","30","58.1378","809.157957748164","244.175402207239","0.1144","0.1144","0.28","406.502720732773","501847931","False","3D Neuron Reconstruction morphology","3004.02100400397","6028.63549144981","1079.40607454732"
"76.3629506142789","","0.875630577063864","0.480961301893132","43.9390243902439","0.989793374342483","","661930469","10.0","329.629268341587","361.323047934044","full","41","89","3675","7","48","70.1901","298.553636175418","483.771838839446","0.1144","0.1144","0.28","407.050583659152","584254833","False","3D Neuron Reconstruction morphology","4259.20330558376","6446.30727927998","795.119090351497"
"74.6210888508116","","0.835365283065644","0.41418054635745","36.0416666666667","0.997497066642448","","596793119","6.0","149.266422413214","184.640689326382","full","24","53","1790","5","29","57.3689","198.252671442571","238.955293579371","0.1144","0.1144","0.28","132.0421087546","566761793","False","3D Neuron Reconstruction morphology","2076.90773472597","2721.28202695199","292.277279725585"
"66.1387358632138","","0.84568774853816","0.42624592391671","119.897058823529","0.949217954886209","","712844902","9.0","810.015337882709","880.277470740105","full","34","72","8208","4","38","107.7692","1071.40702292946","514.741067840362","0.1144","0.1144","0.28","196.307465680554","571450870","False","3D Neuron Reconstruction morphology","9241.19016952771","12376.712146773","1535.74858211992"
"73.9502937690617","","0.894121992833854","0.494569565920408","40.9473684210526","0.983430168168884","","610872803","7.0","356.798504305063","387.095087023783","full","19","40","1635","2","21","52.5493","594.801594646469","153.3052914737","0.1144","0.1144","0.28","152.547910138254","585946742","False","3D Neuron Reconstruction morphology","1884.23026042804","2922.09654871594","384.473999671788"
"81.0567686449375","","0.820688606619557","0.282267365512537","115.391304347826","0.985508126111765","","605872321","4.0","426.018351810623","456.38439825776","full","23","54","5702","8","31","110.5591","738.306687769382","653.456667948249","0.1144","0.1144","0.28","179.844707535153","567742660","False","3D Neuron Reconstruction morphology","6710.2055584262","5946.75696775344","424.808293555307"
"68.6817683011302","","0.921451911994956","0.62381562820752","75.3582089552239","0.991551033392887","","585893370","9.0","447.0640571362","495.627077683314","full","34","73","5089","5","39","84.56","584.410276942706","461.925256255442","0.1144","0.1144","0.28","822.039084264212","571654895","False","3D Neuron Reconstruction morphology","5905.67722885388","11831.04351805","2185.15797802831"
"82.5508007188168","","0.834684822074571","0.396811373433931","59.35","0.825544686932118","","541514449","10.0","519.20217756662","550.255363227527","dendrite-only","20","46","2534","6","26","108.1714","610.058613672506","170.011635291948","0.1144","0.1144","0.28","249.405758375764","508980706","False","3D Neuron Reconstruction morphology","2949.28623420361","3679.55897999639","421.403681985634"
"83.7040909809147","","0.865585972431285","0.69725189472087","51.1607142857143","0.825492119097537","","492413307","18.0","730.826285829437","803.439199796773","dendrite-only","28","63","3142","7","35","115.9527","796.867901369167","223.578403450271","0.1144","0.1144","0.28","448.900812045762","466632464","False","3D Neuron Reconstruction morphology","3548.59096044082","7800.46235007315","1523.46608363711"
"80.0074326568622","","0.910069910350525","0.351186840122586","39.7291666666667","0.886280042988684","","491771105","6.0","295.417974909602","346.511929761215","dendrite-only","24","53","1955","5","29","69.1037","363.551964382694","211.144620728138","0.1144","0.1144","0.28","326.296228689376","397353539","False","3D Neuron Reconstruction morphology","2243.4401580905","2481.087031873","238.700046950134"
"77.1094866947967","","0.880536381697774","0.521082265413665","38.22","1.0","","614432344","4.0","211.68510751359","227.482920884218","full","25","58","2317","8","33","66.8668","236.684386091093","370.68096415522","0.1144","0.1144","0.28","691.482247138808","575642695","False","3D Neuron Reconstruction morphology","2660.52998240588","4358.42905897316","595.432792483693"
"62.7179979728881","","0.907856251167615","0.356850959157679","31.16","0.912428164039217","","495337183","6.0","279.9050337746","291.725323550496","dendrite-only","25","56","1703","6","31","124.5283","360.313565947361","222.961450994716","0.1144","0.1144","0.28","143.125008698563","476087653","False","3D Neuron Reconstruction morphology","1966.76847043251","2214.84023077228","225.755944144139"
"76.4634455066041","","0.922203783015034","0.243702634572862","44.99","0.863489048220548","","491392810","18.0","638.971852026582","780.06926212108","dendrite-only","50","110","4774","10","60","180.32","762.294553922261","376.029471580687","0.1144","0.1144","0.28","239.260028112339","479770916","False","3D Neuron Reconstruction morphology","6129.62953496888","4612.89962710879","339.454915516584"
"81.6556093258877","","0.892109769913536","0.265581221980562","40.0793650793651","0.793115133722075","","491770179","7.0","494.395036763841","532.416836089295","dendrite-only","32","73","2762","9","41","162.6198","577.683687926155","222.97394764684","0.1144","0.1144","0.28","183.401178987591","324521027","False","3D Neuron Reconstruction morphology","3156.82535021093","2642.56971014176","182.960097685559"
"81.5781938224781","","0.802498939043099","1.03374518542897","67.1","1.0","","680043920","12.0","475.663691523013","578.451732949626","full","20","43","3235","3","23","146.5753","720.005845041729","518.922373155495","0.1144","0.1144","0.28","918.551337152158","596052605","False","3D Neuron Reconstruction morphology","4006.24393750557","12930.5641794175","4322.98422138696"
"53.0635659052583","","0.892006288162025","0.469817874136976","82.8","0.942613933925887","","491458442","4.0","381.075745797604","426.999699005707","dendrite-only","18","43","3470","7","25","119.4779","533.115411367178","422.150086267449","0.1144","0.1144","0.28","664.933339685368","324466858","False","3D Neuron Reconstruction morphology","4054.91937927837","5988.30057215816","773.439485117901"
"74.0781834301519","","0.8990427354402","0.336623457254487","37.6","0.877853350584097","","491770970","6.0","415.542767757809","441.794912610576","dendrite-only","21","46","1575","4","25","48.9418","460.129960458121","188.095910328165","0.1144","0.1144","0.28","196.884004363193","480087928","False","3D Neuron Reconstruction morphology","1859.46541608166","1967.24701426165","177.786110181412"
"73.0570387724667","","0.794714347919822","0.783455448794314","137.903225806452","0.921145451419327","","599474744","15.0","1571.73136083919","1695.7090220075","full","31","67","8878","5","36","99.2183","1988.71789609784","542.515299992982","0.1144","0.1144","0.28","353.840190248495","529863215","False","3D Neuron Reconstruction morphology","10432.2815600835","25709.9953335382","5968.43359280029"
"75.5948457206669","","0.881391362583503","0.392699969429912","45.2368421052632","0.917135218915928","","543105241","6.0","390.625376915031","412.849153039047","dendrite-only","19","46","1886","8","27","71.68","434.521814274844","231.013889470578","0.1144","0.1144","0.28","204.885760932873","521938313","False","3D Neuron Reconstruction morphology","2177.32054274932","2672.58150401983","294.172941710417"
"78.3280668039908","","0.827948305342242","0.524923648265527","46.575","1.0","","637021223","5.0","167.643406194368","207.285367561326","full","20","46","1912","6","26","69.783","266.201347320087","185.948568626366","0.1144","0.1144","0.28","446.356435233239","580145037","False","3D Neuron Reconstruction morphology","2170.33052689022","3577.48733747097","480.140375369046"
"80.8732150492533","","0.863155006129062","0.280545050149443","46.6315789473684","0.994892141775413","","614432193","4.0","207.562591256638","218.18864414567","full","19","45","1876","7","26","79.5245","273.74852621608","213.02407744133","0.1144","0.1144","0.28","135.155268607605","574067499","False","3D Neuron Reconstruction morphology","2206.17082191051","1940.73747539807","142.837916707047"
"72.5389615777432","","0.90333941673511","0.3689520558815","37.4761904761905","0.92393465189466","","491771398","9.0","430.047376478522","491.502177114537","dendrite-only","22","52","1791","8","30","54.6087","478.434335544444","281.419526228045","0.1144","0.1144","0.28","342.554244576267","477135941","False","3D Neuron Reconstruction morphology","2086.25903596588","2428.43953095449","248.184789759825"
"74.7953388326153","","0.82079342598892","0.30265559172934","58.0714285714286","0.997745323966318","","652118194","8.0","425.496879172691","514.786532587255","dendrite-only","21","47","2703","5","26","91.2682","503.055395460568","272.552397531452","0.1144","0.1144","0.28","226.248536495552","578938153","False","3D Neuron Reconstruction morphology","3070.73411783601","2929.80931122744","224.699924455252"
"66.6262763477008","","0.876567355065717","0.588698074351698","51.5681818181818","0.992473657602383","","652287162","6.0","410.89576480015","495.360783928639","dendrite-only","22","49","2390","5","27","93.7524","496.28213931193","206.890361239945","0.1144","0.1144","0.28","222.648272037657","599334696","False","3D Neuron Reconstruction morphology","2814.21956306323","5195.6098643688","796.755963176511"
"70.1994674409817","","0.902008112766537","0.323490914245255","41.4791666666667","0.906530978625654","","492100683","5.0","337.609252935846","338.105089357793","dendrite-only","24","53","2117","5","29","97.053","390.889241611918","276.098178210167","0.1144","0.1144","0.28","392.597304062829","422738880","False","3D Neuron Reconstruction morphology","2520.25099212963","2562.13736775194","217.302118811378"
"66.7447342756649","","0.925482629099486","0.101454957492548","38.9","0.839476820616624","","491771339","4.0","335.222457473914","360.246099759321","dendrite-only","10","23","832","3","13","74.6317","377.860070511821","150.58886118469","0.1144","0.1144","0.28","35.6013034403039","475586130","False","3D Neuron Reconstruction morphology","970.156770060476","309.421559819073","6.6712859625348"
"78.9787840255179","","0.864197575263088","0.432529134489514","99.041095890411","0.806598934553639","","680112303","19.0","1073.0636566099","1129.27402227506","full","37","79","7277","5","42","144.48","1277.1408024156","413.988162602496","0.1144","0.1144","0.28","430.479151651546","548494556","False","3D Neuron Reconstruction morphology","8633.66656692733","11781.0488816246","1604.35022321193"
"63.7593466769868","","0.877190677399282","0.225525507207499","35.7241379310345","0.909712476649323","","557344979","6.0","415.908919431959","429.734594980175","dendrite-only","29","65","2216","7","36","79.6846","480.584738045857","192.401239930118","0.1144","0.1144","0.28","106.206033131936","476126528","False","3D Neuron Reconstruction morphology","2657.4571686517","1881.59622843337","109.606020561889"
"55.6121403024353","","0.907439106871299","0.402079105318784","49.3333333333333","1.00907210003793","","537045148","6.0","239.20642536922","285.232789000139","dendrite-only","18","41","1854","5","23","75.301","245.423728313069","466.891089072038","0.1144","0.1144","0.28","427.498665680782","517343484","False","3D Neuron Reconstruction morphology","2173.62413797763","2754.31872000691","323.454380225473"
"72.1704546777566","","0.884130153872141","0.43620764676174","39.3653846153846","0.997718063157538","","554475122","5.0","174.499418585622","202.506820946545","dendrite-only","26","57","2103","5","31","47.4367","190.777205561687","315.336103424897","0.1144","0.1144","0.28","216.511455725734","329550277","False","3D Neuron Reconstruction morphology","2413.18884928479","3314.50019482522","367.008407878646"
"69.4243114921744","","0.916893550328113","0.346849848497856","38.4444444444444","0.835153687399128","","512328534","15.0","520.834209932115","626.219218778191","dendrite-only","50","108","3890","8","58","149.7527","607.054125446636","331.549243904216","0.1144","0.1144","0.28","212.027219389309","486132712","False","3D Neuron Reconstruction morphology","4650.55748669283","5072.49840474938","512.718888052519"
"81.0989371279647","","0.904655320902578","0.411865631323885","62.0394736842105","0.968463458836755","","673459567","9.0","400.824109565318","456.368094774309","full","38","81","4810","5","43","140.2789","525.283017387625","423.781976655259","0.1144","0.1144","0.28","193.433697617467","528623840","False","3D Neuron Reconstruction morphology","5909.75168159295","7656.87148991837","826.537191419944"
"76.3378695375267","","0.839332973528317","0.477293389830928","109.5","0.934313566737428","","605485079","10.0","873.617933043301","955.511358547901","full","25","55","5513","5","30","128.3081","1217.38391178903","489.802072014588","0.1144","0.1144","0.28","378.352712877056","567731428","False","3D Neuron Reconstruction morphology","6551.92246819319","10049.6063894526","1428.10067474412"
"80.7265572616721","","0.833294718812906","0.332183382598546","47.037037037037","1.0","","610885758","6.0","370.992734333517","497.71000293584","full","27","58","2839","4","31","94.3065","555.528680039712","314.03849476175","0.1144","0.1144","0.28","128.261489605032","577218602","False","3D Neuron Reconstruction morphology","3315.34102377518","3457.6648903923","296.376911676013"
"77.0114763764355","","0.90811412718939","0.198286479890473","42.0652173913044","0.802841258370034","","496001039","9.0","352.299973561481","394.455737925267","dendrite-only","23","52","2021","6","29","82.6908","468.029849484572","205.077061248735","0.1144","0.1144","0.28","49.6053333158936","485836906","False","3D Neuron Reconstruction morphology","2414.89982636903","1508.27270020049","78.8358547368691"
"73.4775379812559","","0.934981850576689","0.267391702847875","57.78125","0.79054989693639","","491120133","4.0","377.284767263217","391.701610010082","dendrite-only","16","36","1897","4","20","91.3063","433.325370110152","346.494228010585","0.1144","0.1144","0.28","239.086091148155","330080937","False","3D Neuron Reconstruction morphology","2251.64279593214","1889.3416632445","143.157204924737"
"81.114851351839","","0.898249895735594","0.381641674211318","62.2307692307692","1.0","","601947998","8.0","319.966731283301","360.700003257085","full","26","56","3279","4","30","116.1947","363.593342194349","217.38421429199","0.1144","0.1144","0.28","237.661170241281","573404307","False","3D Neuron Reconstruction morphology","3879.11332468903","4648.84298114101","446.50081100322"
